chá ơi cra nớ không có vợ sướng quá hây	ừ trời ơi cha nớ không có vợ sướng quá hây
ờ chóc chắc đi miết chứ ở nhà chi	ờ có chắc đi miết chứ ở nhà chi
đi nhậu miết chứ ở nhà chi à	đi nhậu miết chứ ở nhà chi à
ừ nghê rứa	ừ ghê rứa
ừ đn	ừ
ừ	ừ
ừúừ	ừ
ừ tại lễ ni lên cha qang có cho được đồng mô không	ừ tại lễ ni lên cha quang có cho được đồng mô không
ừ thởng mô cang ràng thấy không không đùa cha vợ ì hết trơn hè	ừ tưởng mô chứ răng thấy không không đưa cha vợ gì hết trơn hè
về đưa ít triệu tiêu chứ ta hết tiền rồi	về đưa ít triệu tiêu chứ ta hết tiền rồi
xuôn lương tiêu nữa tháng hết rồi	lương lương tiêu nữa tháng hết rồi
ừ chi có có đi đâu không hai là ở phòng	ừ tý có có đi đâu không hay là ở phòng
làm chi đau bụng uống nhiều quá đồu bụng hoà	làm chi đau bụng uống nhiều quá đau bụng à
ừ ăn ốc già cả rồi ăn ốc chi cho đau bng	ừ ăn ốc già cả rồi ăn ốc chi cho đau bụng
có nbún ốc không	có ăn bún ốc không
ừ ngoài đó chắc giá cả đắt lắm vỷi	ừ ngoài đó chắc giá cả đắt lắm hỷ
ừ thấy dân quả	ừ thấy dân quả
ti dân guỏng ra hắn chám chứ	thấy dân quảng ra hắn chém chứ
hay đi trám có dẫn đi triệu để không	hay đi trám có dẫn đi triệu để không
chi để hắn kêu hắn lên chứ	ừ kêu điện hắn kêu hắn lên chứ
ừ con con phương nớ gần cưới rồi mà	ừ con con phương nớ gần cưới rồi mà
cì bữa gải chứ thằng cu hắn vô trong nó làm mày	ít bữa gả cho thằng cu hắn vô trong nó làm mày
thìlu	thì lâu
thì bể ắn đi xa cho biết chứ ở gần quanh quẩn miết	ừ thì để hắn đi xa cho biết chứ ở gần quanh quẩn miết
thì từ từ rồi hắn quen thôi chứ chi đâu	thì từ từ rồi hắn quen thôi chứ chi đâu
vửi ãy	chừ hãy
chơi mới nấuy xong mà	cơm mới nấu xong mà
đâng gặt này	đang gặt này
cũng được mùa chứ hắn nhỏ mà hắn chín hết đrồi thôi	cũng được mùa chứ hắn nhỏ mà hắn chín hết rồi thôi
tên hồi mà chưa thấy tiền nong đâu hết	tính hùa mà chưa thấy tiền nong đâu hết
conh gậm chứ ít bữa cới con rồi tiền chẫn mô	ừ dành dụm chứ ít bữa cưới con rồi tiền nhẫn mô
đám cưới	đám cưới á
thì đám cưới á phải lo và chục triệu cưới hắn cha	thì đám cưới á phải lo vài chục triệu cưới hắn chứ
chá ngui đe không mà cả trăm ngớm rứa	ừ có quỹ đen không mà cả trăm gớm rứa
nuối nghà cái đưa tiền đi hùa mà chưa thấy đưa đâu hết trơn	nói nghe cái đưa tiền đi hùa mà chưa thấy đưa đâu hết trơn
chứa ồi khi rang cò đivề hả có coi tivi không	chứ buồn chứ đang coi tivi hả có coi tivi không
chứ công việc chi mà lâu về gớm rứa	chứ công việc chi mà lâu về gớm rứa
chỉ lắm bủ mố mới gì bỏ bì nứa hắn sáng chứ ghi đâu	thì lo bỏ bỏ mô cái gì bỏ bì rứa hắn sang chứ chi đâu
đaô	a lô
cai kỳ vậyi cái đó kỳ vậy	sao kỳ vậy cái đó kỳ vậy ừ
ừi	ừ
khkhông	không
the eđi	thì em đi
e đi	im đi
đị căng hải hả đi căng hải qua hả	đi căng hải hả đi căng hải qua hả
trời ơi	trời ơi
crời ơiơi rảnh quá	trời ơi rảnh quá
hói chiều ổng gọi hồi no	hồi chiều ổng gọi hồi nào
ha	chưa
chị có lấy không bàan	vậy có lấy không bà loan
thì nói đó	thì nói đó
hai người đó	hai người đó
chì ci vậyy cuui gì vậy	gì kỳ vậy gì kỳ vậy
qua lấy nữa	qua lấy nữa
ừ đểi chiều đi	ừ để chiều đi
mìn chị y ủa đau mà sao mởi sao	tìm chị hả ủa loan mà sao mà sao
mà sao chị đăng ký hay vậy gì kỳ vậy cái bà cái bà nói chuyện xong rồi tới chị nói chuyện ngọ vậy	mà sao chị đăng ký hay vậy gì kỳ vậy cái bà cái bà nói chuyện xong rồi tới chị nói chuyện ngộ vậy
chị đăng ký cái gì vậy	chị đăng ký cái gì vậy
mạng mà sao có số lạ gọi em cá xong nói chuyện rớin con gồi nư chyện tong tới chị nói gì kỳ vậy	mạng mà sao có số lạ gọi em cái xong nói chuyện cái xong nói chuyện cái người nói chuyện xong tới chị nói gì kỳ vậy
sim gì mobile sim mobi phải không	sim gì mobile sim mobile phải không sim đó sim mobile phải không chị gọi em nè
chìn đan nói nè	thì đang nói nè
nói gì giờ	nói gì giờ
xong chưa về đại đại đi vrồi	xong chưa về đại đại đi rồi
còn mười phút nữa	còn mười phút nữa
không kem nói là mười phút nữa mới về mười phút nữa mới về đây phải không	không ý em nói là mười phút nữa mới về mười phút nữa mới về đây phải không
ủa hý kỳ vy	ủa kỳ vậy
vậy nói trước đi	vậy nói trước đi
ai biết	ai biết
có só	có có
dì y	gì vậy
nói gì cghị nói trướn đi	nói gì chị nói trước đi
thứi ơi chị chị rảnh quá	trời ơi chị chị rảnh quá
nưn mi trời sao biết nói	mi mi trời sao biết nói
chị vạ hỏi chi vậy	chi vậy hỏi chi vậy
gi ậy	chi vậy
không biết nữữa	không biết nữa
giàu quá	giàu quá
a	ăn
crời á	chay á
giầng dêa phút không	còn dư không còn dư phút không
cò ngiày nhêu phút na	còn bao nhiêu phút nữa
hả lâu dữvậy	hả lâu dữ vậy
chị nói trước đi hết hết chuyện ni à có sao chị không gọi cho con ào	chị nói trước đi hết hết chuyện nói rồi ủa sao chị không gọi cho con đào
sao chị không gọi cho con đào	sao chị không gọi cho con đào
con đào giữ thì cu ở ngoài	con đào giữ thằng cu ở ngoài á
thôi xạo quá	thôi xạo quá
thời hồi dám	thôi không dám
sa không điện cho em	sao không điện cho em
thì cịi điện ạ chị nói được nói đi	ừ thì chị điện lại chị nói được nói đi
ờ còn tiền đâu mà điện	ờ còn tiền đâu mà điện
trầu ch thít tuận này hả	tuần chủ nhật tuần này á hả
rảnh tiền đâu đi ữa đần quên ông đi húng	rảnh tiền đâu đi ủa lộn quên ổng thì ổng
ci	đi ừ bận
hhả	hả
đi xe sửa sửa khiếp nhưng mà thiệt hay là giả	đi xe sửa sửa khiếp nhưng mà thiệt hay là giả
thiệt hai giả	thiệt hay giả
có	có
có	có
sái	gì
hiế	thiệt
có tiền đâu tiền đâu mà điện không có năm trăm nữa chưa nạp	có tiền đâu tiền đâu mà điện không có năm trăm nữa chưa nạp
có	có
nie kứ bên nè bả ngồi cế bên nè	nè kế bên nè bả ngồi kế bên nè
có	có
ừ	ừ
ađược	được
dám	dám
ghì nói được thì được mà	thì nói được thì được mà
sao không chịu điện cho em nèy	sao không chịu điện cho em nè
sao không khiêu nó điện cho nhe eè	sao không kêu nó điện cho em nè
có ì đâu mà biết đâu vi đâu đâu	có gì đâu mà biết đâu đi đâu đâu
nó đó	nó đó
cáa đó	nó đó
em biết chết liền	em biết em chết liền
thệt haylà giả vậy ờ nữa	thiệt hay là giả vậy ờ nữa
trời	trời
ừ	ừ
ừ không có thì em về em đập chị chết luôn á	ừ không có thì e em về em đập chị chết luôn á
bám không	dám không
chới giờ chưa	tới giờ chưa
cời ơi	trời ơi
sao còn nhều phút quá vậy	sao còn nhiều phút quá vậy
ờ mgà mai đó nha	ờ ngày mai đó nha
có	có
ừ vậy cũng được đây da đau quá	ừ vậy cũng được ây da đau quá
toài hảả	tài hả
à đang đi ngoài đường đang đi ngoài đường đang đi ngoài đường	à đang đi ngoài đường đang đi ngoài đường đang đi ngoài đường
à hồi nãy uống cà phê xong rồi nhờ thằng tùng nó chuyển nha ảnm ổ g có phả xong rồi nhà tằng tùn nó chuển nhà cho nên là đi rồi ấy luôn đi về luôn	à hồi nãy uống cà phê xong rồi nhờ thằng tùng nó chuyển nhà hồi nãy uống cà phê xong rồi nhờ thằng tùng nó chuyển nhà cho nên là đi rồi ấy luôn đi về luôn
cón thằng tùng với thằng quang đó với cái anh kia nữa	có thằng tùng với thằng quang đó với cái anh kia nữa
nay tờ đi đâu mà sao không qua chuyển nhà giùm chứ so ghỉ đêu á	nay tờ đi đâu mà sao không qua chuyển nhà giùm chứ sao người yêu á
tài hiền lắm mà ủa chứ không đi thực tập gì mêa không đi thục tạp à	tài hiền lắm mà ủa chứ không đi thực tập gì nê không đi thực tập à
rảnh đi làm thê luô	rảnh đi làm thêm luôn
làm gì làm gì hả	làm gì làm gì hả
vậy hả làm g mồi đánh máy ngồi angồi lên mạnng á hả	vậy hả làm gì ngồi đánh máy ngồi ngồi lên mạng á hả
hả làm vậy mệt chết	hả làm vậy mệt chết
chứ là lồm cái gìì ài lương tháng bao nhiêu	chứ là làm cái gì lương tháng bao nhiêu
rồi rồi ừ	rồi rồi ừ
vậy cũng được vậy cũng được	vậy cũng được vậy cũng được
ờ	ờ
tài làm nhất này kia mà không gặp được tài gì hết	tài làm nhất này kia mà không gặp được tài gì hết
ừ nhớ nghen mà đang ở đâu vậy	ừ nhớ nghen mà đang ở đâu vậy
đa ở đâu vậy	đang ở đâu vậy
à đa chỗ v làom hả	à đang ở chỗ làm hả
cả động quá nhe	cảm động quá nhe
ừ mi sao không hà giới thiệu anh đó anh đó em họ hà cái nói chuyện với ảnh cái rồi mới biết hau rồi mấy nay ảnh ảnh tán thư	ừ biết sao không hà giới thiệu anh đó anh đó em họ hà cái nói chuyện với ảnh cái rồi mới biết nhau rồi mấy nay ảnh ảnh tán thư
chứ ứhông phải là thư tán ảnh tội quá	chứ không phải là thư tán ảnh tội quá
không có thư thư thì bình thường nhưng mà ảnh dụ thư chứ không phải thư dụ ảnh bản ga mà nghễ xấm vậ đó	không có thư thư thì bình thường nhưng mà ảnh dụ thư chứ không phải thư dụ ảnh bạn bè mà nghĩ xấu vậy đó
anh móm thì anh móm dụ thư thì không biết tùy anh nào dụ được thì theo anh đó thôi	anh móm thì anh móm dụ thư thì không biết tùy anh nào dụ được thì theo anh đó thôi
ừ anh móm chảnh quá cho nên nản quá chứ không lẽ giờ mình đi tán anh móm nê đúng không	ừ anh móm chảnh quá cho nên nản quá chứ không lẽ giờ mình đi tán anh móm nê đúng không
có ng	có không
ủa đâu đâu có rủ đâu tài chỉ nói anh móm rủ chứ vậy tài vậy vậy chiều nay đi hả	ủa đâu đâu có rủ đâu tài chỉ nói anh móm rủ chứ vậy tài vậy vậy chiều nay đi hả
hả	hả
ừ ừ được được được được hồi tối hồi tối để tụi tao tớ có đi luôn hồi tối để tụi tao tới coi	ừ ừ được được được được hồi tối hồi tối để tụi tao tới có đi luôn hồi tối để tụi tao tới coi
chuyển nhà giùm không h địc bés tai tớii coi ơ chuyển nhà giùm không ha có anh móm nhưng mà anh móm chẳng thấy nói gì mà cái anh hồi sáng đó ảnh lại vô ảnh kêu là mai ảnh qua ảnh chuyển giùm cho	chuyển nhà giùm không ha để để tụi tao tới coi chuyển nhà giùm không ha có anh móm nhưng mà anh móm chẳng thấy nói gì mà cái anh hồi sáng đó ảnh lại vô ảnh kêu là mai ảnh qua ảnh chuyển giùm cho
anh móm không ga lăng gì hết	anh móm không ga lăng gì hết
chứ sao nữa	chứ sao nữa
làm thêm gì thấy anh móm	làm thêm gì thấy anh móm
là thêm gì sáng nay thấy anh móm ở nhà nghi sta ghi trên facebook là đi uống cà phê với mấy chiến hữu mà	làm thêm gì sáng nay thấy anh móm ở nhà ghi sta ghi trên facebook là đi uống cà phê với mấy chiến hữu mà
à chứ sao ảnh ảnh ảnh cũn ghét chức anh cũng ghéc thư rồi đó làm bun gì mà bun tưởng vêentin có người đi chơi	à chứ sao ảnh ảnh ảnh cũng ghét chắc anh cũng ghét thư rồi đó làm buồn gì mà buồn tưởng valentine có người đi chơi
thư đi với tùng với thọ với na ề độc thân đi với nhau	thư đi với tùng với thọ với na hội độc thân đi với nhau
chứ sao chính xác luôn	chứ sao chính xác luôn
